id,description_sentiment,host_about_sentiment,name_length,name_upper_ratio,desc_length,desc_word_count
47849232,-0.5511,0.9874,38,0.07894736842105263,454,46
47858950,0.9297,0.6369,50,0.2,510,58
47860697,0.9776,0.8625,48,0.14583333333333334,471,50
47868305,0.9477,0.0,49,0.04081632653061224,499,50
47871744,0.9615,0.0,33,0.2727272727272727,495,47
47887540,0.9215,0.6486,33,0.15151515151515152,400,44
47902443,0.7644,0.0,44,0.13636363636363635,498,56
47912008,0.979,0.0,42,0.16666666666666666,493,53
47913025,0.347,0.93,45,0.1111111111111111,512,46
47924320,0.9129,0.9678,49,0.061224489795918366,313,32
47938438,0.853,0.0,47,0.0851063829787234,401,34
47938901,0.853,0.0,47,0.0851063829787234,402,34
47941644,0.9507,0.9826,50,0.3,506,45
47944146,0.9682,0.5267,43,0.11627906976744186,442,47
47955001,0.4404,0.9915,47,0.10638297872340426,136,12
47956728,0.9774,0.0,18,0.16666666666666666,498,53
47987345,0.9599,0.0,47,0.10638297872340426,346,33
47988302,0.9705,0.0,44,0.13636363636363635,492,46
47989758,0.8896,0.8807,44,0.045454545454545456,534,62
47990943,0.9465,0.9403,46,0.15217391304347827,500,47
47997468,0.9731,0.9704,29,0.06896551724137931,506,53
47998604,0.9771,0.6696,49,0.14285714285714285,443,45
48001437,0.8519,0.0,50,0.12,563,58
48026930,0.9589,0.0,15,0.2,452,44
48028492,0.7906,0.8779,40,0.125,492,55
48032809,0.9806,0.9656,38,0.07894736842105263,499,54
48037273,0.9208,0.6369,50,0.14,524,53
48040953,0.743,0.6114,45,0.08888888888888889,457,50
48043642,0.4939,0.9908,50,0.18,422,41
48044372,0.8402,0.9134,29,0.13793103448275862,357,32
48046764,-0.6487,0.0,50,0.6,145,21
48047134,0.8436,0.0,50,0.06,476,56
48056945,0.5574,0.9915,48,0.125,285,30
48057328,0.9432,0.9117,41,0.14634146341463414,518,52
48060190,-0.296,0.9771,47,0.1276595744680851,228,26
48066690,0.9747,0.9968,29,0.2413793103448276,412,48
48067127,0.9577,0.0,36,0.16666666666666666,493,56
48070209,0.9601,0.9391,50,0.1,500,57
48076131,0.8481,0.9517,48,0.0625,463,46
48089204,0.7964,0.9735,48,0.125,424,47
48094435,0.9776,0.0,50,0.14,480,52
48108832,0.8302,0.9656,40,0.175,406,43
48109455,0.9474,0.8906,46,0.15217391304347827,505,53
48109615,0.7269,0.9915,47,0.1276595744680851,346,36
48109689,0.6486,0.9915,47,0.19148936170212766,282,28
48119722,0.8918,0.0,34,0.11764705882352941,534,48
48120116,0.9657,0.0,32,0.1875,489,61
48122949,0.9724,0.0,49,0.10204081632653061,496,48
48134791,0.9201,0.9915,46,0.13043478260869565,515,50
48138168,0.6369,0.9908,50,0.2,333,31
48146253,0.9274,0.9359,46,0.17391304347826086,462,49
48159842,0.9666,0.9042,50,0.1,503,47
48183619,0.2732,0.9909,48,0.14583333333333334,511,62
48184068,0.9747,0.555,50,0.18,327,34
48188004,0.8779,0.0,48,0.16666666666666666,495,52
48195109,0.9877,0.0,45,0.06666666666666667,496,50
48200127,0.9349,0.0,27,0.1111111111111111,507,52
48200237,0.5719,0.9671,32,0.125,208,18
48202536,0.2023,0.9908,50,0.12,477,56
48203345,0.5255,0.0,49,0.20408163265306123,589,62
48203474,0.8556,0.0,32,0.1875,516,50
48244651,0.9511,0.9726,43,0.20930232558139536,425,52
48246593,-0.296,0.9595,43,0.16279069767441862,540,57
48255204,0.0,0.9524,50,0.12,70,8
48269409,0.1779,0.3612,50,0.14,494,53
48270821,0.9832,0.0,50,0.14,427,35
48299974,0.8442,0.0,50,0.14,420,46
48300443,0.4767,0.0,18,0.1111111111111111,503,53
48301776,0.8478,0.9722,28,0.14285714285714285,318,36
48311324,0.9703,0.5719,47,0.1702127659574468,392,46
48315324,0.9118,0.9545,46,0.15217391304347827,500,50
48315840,0.938,0.0,35,0.17142857142857143,499,45
48328462,-0.7469,0.0,11,0.2727272727272727,392,42
48344873,0.9053,0.9735,50,0.14,402,43
48345302,0.8805,0.0,46,0.08695652173913043,479,61
48348929,0.9829,0.9814,35,0.14285714285714285,475,49
48350984,-0.4767,0.0,24,0.125,351,35
48364329,0.9806,0.0,50,0.12,500,60
48381437,0.807,0.9729,46,0.06521739130434782,525,52
48385192,0.8433,0.0,30,0.06666666666666667,389,34
48397123,0.8255,0.9607,22,0.18181818181818182,460,49
48404585,0.4118,0.0,46,0.021739130434782608,500,63
48407429,0.9442,0.0,42,0.11904761904761904,381,33
48425960,0.9786,0.9729,41,0.1951219512195122,491,50
48444607,0.9652,0.9968,49,0.14285714285714285,515,52
48452553,-0.4404,0.93,45,0.1111111111111111,350,33
48473477,0.8313,0.0,50,0.14,372,41
48485951,0.9814,0.0,35,0.2,493,50
48486197,0.9501,0.5267,45,0.044444444444444446,495,50
48498361,0.807,0.9022,32,0.25,438,44
48508107,0.3612,0.7351,50,0.06,134,17
48519911,-0.3365,0.0,30,0.06666666666666667,529,58
48525308,0.9109,0.9134,41,0.14634146341463414,394,36
48527800,0.9186,0.0,48,0.14583333333333334,492,52
48527821,0.9826,0.9134,38,0.13157894736842105,381,39
48528974,-0.2263,0.0,44,0.1590909090909091,429,45
48547478,0.9299,0.8687,47,0.1276595744680851,385,34
48553239,0.8475,0.6369,32,0.09375,506,47
48568008,0.4037,0.0,57,0.24561403508771928,510,56
48572282,0.9413,0.802,42,0.19047619047619047,496,54
48573856,0.9576,0.9167,47,0.0851063829787234,544,48
48584153,0.7862,0.0,50,0.1,499,55
48585587,0.9359,0.9696,42,0.11904761904761904,423,42
48587479,0.8516,0.9584,49,0.14285714285714285,496,45
48605251,0.826,0.8765,48,0.1875,412,47
48617303,0.9769,0.0,50,0.16,495,52
48641666,0.9656,0.9666,49,0.02040816326530612,500,55
48642550,0.6688,0.7879,37,0.13513513513513514,491,50
48642668,0.9738,0.0,36,0.1388888888888889,470,47
48645107,0.9276,0.0,44,0.022727272727272728,539,56
48645789,0.9215,0.0,39,0.1282051282051282,420,40
48647465,0.6997,0.0,48,0.08333333333333333,382,40
48658723,0.5106,0.0,38,0.07894736842105263,497,54
48662741,0.9606,0.7644,50,0.02,400,37
48676615,0.7083,0.0,24,0.16666666666666666,497,58
48677737,0.9552,0.0,46,0.08695652173913043,469,48
48678298,0.7269,0.0,45,0.1111111111111111,500,44
48684527,0.9764,0.9656,44,0.045454545454545456,495,57
48696819,0.9607,0.8591,50,0.12,403,44
48697561,0.9738,0.8591,36,0.1388888888888889,443,47
48698546,0.8176,0.7096,50,0.12,337,32
48715467,0.9695,0.7955,50,0.16,458,49
48717400,0.128,0.996,50,0.16,473,53
48752475,0.8132,0.971,50,0.12,456,49
48752722,0.9607,0.555,50,0.22,319,35
48766075,0.9347,0.0,45,0.1111111111111111,472,55
48787324,0.967,0.0,44,0.1590909090909091,446,44
48812585,0.9299,0.8934,49,0.20408163265306123,520,56
48813546,0.7184,0.4588,42,0.11904761904761904,540,58
48831277,0.9245,0.9726,46,0.13043478260869565,493,58
48832918,0.9637,0.91,47,0.1702127659574468,497,58
48851611,0.9431,0.9022,42,0.21428571428571427,473,51
48852326,0.9098,0.7178,50,0.08,505,52
48867480,0.2003,0.9726,41,0.12195121951219512,456,47
48870506,0.886,0.0,45,0.15555555555555556,275,26
48871096,0.9557,0.9646,49,0.16326530612244897,510,50
48871835,0.9311,0.9021,47,0.14893617021276595,499,53
48873732,0.0,0.0,28,0.03571428571428571,48,6
48887380,0.0,0.0,44,0.09090909090909091,139,17
48890730,0.8977,0.9545,50,0.12,505,55
48903997,0.9788,0.0,48,0.020833333333333332,493,47
48922479,-0.3659,0.9874,46,0.13043478260869565,482,54
48927380,0.9201,0.946,47,0.1276595744680851,183,23
48940363,0.9001,0.0,36,0.05555555555555555,480,49
48945349,0.9729,0.784,49,0.12244897959183673,288,30
48958761,0.3612,0.9821,48,0.14583333333333334,421,36
48960405,0.8555,0.9821,36,0.1388888888888889,460,42
48962247,0.7717,0.8772,36,0.16666666666666666,320,36
48964396,0.9459,0.0,14,0.21428571428571427,519,52
48973000,0.9431,0.0,35,0.2571428571428571,491,50
48977472,0.6467,0.7879,21,0.23809523809523808,545,58
48995695,0.8176,0.0,42,0.16666666666666666,495,46
49028433,0.9309,0.0,29,0.13793103448275862,414,40
49041413,0.9217,0.8858,50,0.14,480,46
49042957,0.9341,0.0,50,0.6,400,47
49056071,0.9725,0.0,48,0.14583333333333334,411,40
49087493,0.9738,0.0,28,0.17857142857142858,489,49
49092261,0.4753,0.9671,33,0.12121212121212122,243,21
49095157,0.9411,0.9678,42,0.16666666666666666,494,53
49095158,0.9508,0.9678,46,0.15217391304347827,497,51
49096843,0.5994,0.0,49,0.14285714285714285,464,56
49100145,0.9634,0.0,50,0.1,474,43
49104504,0.9324,0.9313,16,0.125,532,51
49129567,0.6597,0.9726,45,0.15555555555555556,453,53
49129568,0.8176,0.9726,45,0.17777777777777778,460,55
49129569,0.0,0.9726,49,0.16326530612244897,454,55
49129897,0.9134,0.937,50,0.16,503,49
49130744,0.7088,0.9545,38,0.05263157894736842,508,65
49138120,0.9423,0.9565,49,0.08163265306122448,450,47
49141098,0.0,0.0,50,0.18,30,3
49143447,0.82,0.9153,30,0.16666666666666666,496,54
49146682,0.4767,0.9523,18,0.1111111111111111,380,33
49154946,0.9466,0.9646,49,0.16326530612244897,511,50
49159027,0.9728,0.5106,47,0.2765957446808511,469,50
49159053,0.9295,0.9422,49,0.10204081632653061,497,44
49160400,0.9617,0.9551,41,0.12195121951219512,403,43
49171413,0.7177,0.9732,49,0.14285714285714285,492,51
49173194,0.9764,0.938,42,0.09523809523809523,385,38
49173443,0.9684,0.893,44,0.11363636363636363,494,55
49176921,0.9686,0.3818,48,0.14583333333333334,468,47
49180796,0.8834,0.0,42,0.047619047619047616,403,40
49181006,0.9538,0.9817,34,0.14705882352941177,453,47
49192541,0.8807,0.9199,50,0.14,285,33
49196854,0.1739,0.6114,35,0.14285714285714285,532,54
49198680,0.8981,0.8818,33,0.12121212121212122,441,47
49211241,0.7835,0.9726,44,0.1590909090909091,378,42
49211244,0.9553,0.9726,42,0.16666666666666666,415,49
49211245,0.9186,0.9726,43,0.18604651162790697,436,49
49214209,0.9517,0.971,50,0.18,427,43
49227143,0.4912,0.0,50,0.14,459,49
49232543,0.9719,0.9557,49,0.14285714285714285,499,54
49235536,0.5574,0.0,19,0.15789473684210525,353,39
49243443,0.5994,0.9382,17,0.17647058823529413,453,48
49247242,0.9826,0.9855,49,0.1836734693877551,520,54
49262253,0.9081,0.8858,47,0.1276595744680851,481,46
49262733,0.9215,0.9396,32,0.15625,528,45
49270937,0.954,0.0,39,0.07692307692307693,492,53
49272393,0.9656,0.0,32,0.1875,500,50
49277788,0.8619,0.0,50,0.12,523,53
49287166,0.8793,0.8982,48,0.041666666666666664,495,54
49298330,0.8516,0.6696,23,0.17391304347826086,538,52
49319241,0.6988,0.9584,45,0.044444444444444446,121,14
49336233,0.6369,0.0,47,0.14893617021276595,137,17
49341796,0.9756,0.75,48,0.16666666666666666,498,51
49342038,0.9299,0.971,48,0.125,411,39
49348412,0.0,0.9081,15,0.13333333333333333,0,0
49365050,0.2263,0.0,31,0.0967741935483871,282,24
49366201,0.7717,0.0,47,0.14893617021276595,207,24
49369290,0.7184,0.0,49,0.12244897959183673,491,49
49371805,0.9758,0.9793,46,0.30434782608695654,408,36
49384473,0.6808,0.8807,30,0.26666666666666666,398,37
49397837,0.7096,0.8591,34,0.14705882352941177,561,52
49403942,0.8834,0.0,50,0.46,495,53
49406543,0.3182,0.8442,22,0.045454545454545456,103,9
49423724,0.8876,0.0,19,0.15789473684210525,369,47
49462191,0.9601,0.9584,46,0.13043478260869565,398,39
49466546,0.4389,0.9893,33,0.21212121212121213,251,23
49487379,0.9739,0.0,30,0.03333333333333333,498,48
49516363,0.2263,0.6808,34,0.14705882352941177,228,25
49533488,0.984,0.8555,46,0.06521739130434782,436,43
49542054,0.0,0.0,27,0.1111111111111111,231,25
49554135,-0.2924,0.9485,42,0.14285714285714285,370,40
49561732,0.9656,0.0,31,0.22580645161290322,427,42
49563404,0.8176,0.0,23,0.13043478260869565,244,27
49570479,0.9628,0.9883,50,0.14,403,40
49571194,0.9255,0.9806,14,0.14285714285714285,238,24
49571822,0.9628,0.0,48,0.16666666666666666,535,59
49589697,0.8975,0.0,49,0.12244897959183673,430,49
49594317,0.8409,0.0,44,0.13636363636363635,509,53
49595503,0.8398,0.9902,50,0.22,485,54
49606283,0.9697,0.7845,50,0.14,414,45
49612934,0.4767,0.9628,49,0.02040816326530612,346,40
49612950,0.9337,0.9694,44,0.09090909090909091,511,55
49616639,0.743,0.9091,50,0.18,547,62
49616869,0.9623,0.7351,29,0.10344827586206896,493,49
49618355,0.8155,0.8126,47,0.23404255319148937,444,40
49618432,0.946,0.0,47,0.8297872340425532,493,56
49618897,0.94,0.0,49,0.16326530612244897,370,47
49619600,0.9451,0.4389,50,0.28,499,60
49627164,0.8625,0.4404,50,0.1,318,29
49634069,0.765,0.0,25,0.16,524,57
49637747,0.8835,0.9814,49,0.14285714285714285,492,45
49642202,0.9565,0.9768,49,0.04081632653061224,500,55
49653586,0.8828,0.0,46,0.6304347826086957,504,59
49657022,0.9409,0.971,50,0.18,433,45
49669707,0.9448,0.9845,49,0.16326530612244897,407,44
49673012,0.9578,0.9917,49,0.04081632653061224,464,45
49685046,0.0,0.0,48,0.14583333333333334,420,39
49694105,0.7184,0.9924,50,0.12,509,56
49694627,0.7959,0.9796,28,0.14285714285714285,426,47
49697906,0.7063,0.0,38,0.07894736842105263,267,26
49705810,0.9725,0.0,40,0.125,410,40
49711499,-0.5255,0.0,39,0.07692307692307693,488,46
49739906,0.7624,0.9729,29,0.1724137931034483,493,46
49755167,0.8689,0.0,25,0.04,154,16
49759134,0.926,0.8126,44,0.2727272727272727,472,50
49773033,0.7339,0.8805,42,0.19047619047619047,373,39
49775082,0.9144,0.0,49,0.08163265306122448,509,52
49775214,0.9771,0.0,49,0.14285714285714285,495,51
49775381,0.8356,0.9768,50,0.14,499,50
49777464,0.955,0.7263,12,0.16666666666666666,191,19
49778679,0.9511,0.0,44,0.022727272727272728,343,35
49781641,0.8777,0.0,46,0.21739130434782608,519,44
49789794,0.8718,0.9929,48,0.08333333333333333,303,32
49791312,0.9081,0.743,40,0.025,223,18
49811155,0.802,0.908,17,0.17647058823529413,487,56
49817279,0.6059,0.0,50,0.14,283,29
49817438,0.6124,0.0,38,0.13157894736842105,415,47
49832526,0.8881,0.0,45,0.13333333333333333,431,47
49834217,0.93,0.9669,47,0.0425531914893617,494,51
49837905,0.8261,0.91,48,0.16666666666666666,500,48
49840511,0.9449,0.979,50,0.14,442,46
49840993,0.92,0.0,19,0.05263157894736842,497,57
49852113,0.4404,0.0,30,0.26666666666666666,467,47
49860590,0.8957,0.9678,46,0.15217391304347827,498,49
49860814,0.729,0.9726,50,0.16,469,53
49860817,0.922,0.9726,50,0.14,495,55
49860821,0.3102,0.9726,49,0.14285714285714285,446,49
49865353,0.6369,0.0,38,0.15789473684210525,439,46
49879120,0.9741,0.0,48,0.08333333333333333,467,44
49879237,0.8126,0.0,49,0.08163265306122448,499,58
49882063,0.8519,0.7959,50,0.16,477,49
49903930,0.6249,0.0,47,0.0851063829787234,279,31
49904448,0.6937,0.0,48,0.20833333333333334,597,42
49922578,0.9647,0.9678,49,0.16326530612244897,494,51
49926975,0.9694,0.967,50,0.2,518,53
49928372,0.8519,0.0,49,0.12244897959183673,563,58
49936611,0.9899,0.0,43,0.16279069767441862,500,49
49946626,0.8436,0.7955,37,0.13513513513513514,395,44
49948715,0.875,0.0,29,0.10344827586206896,400,41
49950025,0.7579,0.0,49,0.08163265306122448,268,26
49959316,0.8779,0.0,48,0.16666666666666666,495,52
49963591,0.9295,0.0,45,0.06666666666666667,497,43
49963953,0.5994,0.7071,48,0.020833333333333332,512,49
49967067,0.0,0.0,37,0.02702702702702703,0,0
50013219,0.34,0.958,47,0.1702127659574468,267,28
50013773,0.9134,0.0,29,0.13793103448275862,477,51
50033053,0.8544,0.9623,24,0.20833333333333334,465,48
50037866,0.5719,0.9447,49,0.20408163265306123,246,24
50050688,0.9423,0.0,14,0.14285714285714285,443,47
50054255,0.7269,0.0,17,0.17647058823529413,463,52
50055320,0.8439,0.0,38,0.10526315789473684,515,50
50071446,0.8834,0.6369,50,0.12,438,48
50073008,0.9812,0.9657,39,0.07692307692307693,487,47
50073436,0.9432,0.0,49,0.16326530612244897,443,42
50083904,0.9022,0.9827,50,0.02,497,50
50086754,0.8126,0.9827,30,0.06666666666666667,491,46
50103338,0.9551,0.9726,45,0.13333333333333333,496,53
50106623,0.8305,0.7351,48,0.041666666666666664,267,24
50112301,0.9545,0.9766,21,0.19047619047619047,468,44
50117063,0.9661,0.6369,45,0.1111111111111111,371,37
50117286,0.1027,0.8126,50,0.14,555,63
50119879,0.9682,0.9133,50,0.12,444,46
50136077,-0.2105,0.0,45,0.022222222222222223,520,46
50136120,-0.5707,0.0,39,0.20512820512820512,493,61
50138181,0.95,0.0,50,0.16,495,59
50150385,0.0,0.9584,50,0.06,81,6
50150389,0.0,0.9584,49,0.061224489795918366,85,10
50150394,0.0,0.9584,40,0.125,71,8
50150395,0.0,0.9584,50,0.08,112,15
50150397,0.8622,0.9584,39,0.1282051282051282,115,14
50155395,0.9273,0.8858,32,0.15625,504,49
50155642,0.4404,0.0,32,0.15625,148,14
50157925,0.9491,0.9968,29,0.13793103448275862,425,42
50158322,0.9536,0.9968,26,0.07692307692307693,483,44
50158656,0.9131,0.9968,48,0.125,468,48
50170189,0.9813,0.9968,44,0.11363636363636363,389,39
50171621,0.9283,0.0,49,0.10204081632653061,480,52
50172366,0.7088,0.9726,47,0.14893617021276595,479,58
50173397,0.4404,0.7901,49,0.14285714285714285,476,48
50180953,0.9133,0.0,45,0.044444444444444446,468,55
50197482,0.5789,0.0,49,0.061224489795918366,103,11
50197945,0.8588,0.0,48,0.3333333333333333,353,42
50198723,0.886,0.6369,39,0.15384615384615385,450,51
50200032,0.886,0.6369,37,0.1891891891891892,449,50
50210845,0.9698,0.9607,37,0.10810810810810811,443,48
50212675,0.9779,0.0,47,0.1276595744680851,484,51
50217035,0.9703,0.8585,48,0.125,491,54
50217774,0.8126,0.9231,49,0.12244897959183673,556,54
50223390,0.2732,0.5707,50,0.0,518,52
50223413,0.9385,0.8934,42,0.09523809523809523,463,48
50225168,0.886,0.9231,50,0.12,554,54
50226071,0.7569,0.969,45,0.044444444444444446,507,52
50226169,0.872,0.0,50,0.1,357,40
50231197,0.8442,0.9449,27,0.14814814814814814,409,42
50240145,0.9042,0.9112,48,0.10416666666666667,488,47
50244657,0.8225,0.9403,49,0.10204081632653061,490,56
50246348,0.8787,0.0,48,0.125,370,37
50246644,0.979,0.0,44,0.06818181818181818,513,47
50248099,0.973,0.9773,27,0.14814814814814814,475,47
50248779,0.7955,0.0,50,0.14,472,45
50249529,0.9664,0.0,38,0.10526315789473684,479,44
50249691,0.9612,0.95,50,0.14,235,27
50266365,0.7783,0.0,33,0.09090909090909091,517,44
50270497,0.8652,0.9115,50,0.18,417,39
50270544,0.886,0.7351,19,0.10526315789473684,498,50
50285496,0.9022,0.8968,50,0.12,501,55
50289522,0.9665,0.9852,48,0.125,499,54
50296057,0.8647,0.9656,49,0.04081632653061224,497,54
50311522,0.9593,0.8126,45,0.13333333333333333,494,45
50312362,0.0,0.9454,47,0.14893617021276595,177,17
50312644,0.9607,0.9403,45,0.1111111111111111,428,43
50312749,0.8652,0.9814,43,0.13953488372093023,512,61
50324798,0.6597,0.0,50,0.2,299,34
50326177,0.9744,0.7351,45,0.13333333333333333,494,52
50328919,0.9042,0.0,50,0.14,502,48
50343671,0.9866,0.0,26,0.15384615384615385,444,45
50348031,0.6114,0.8622,50,0.18,494,56
50348043,0.9191,0.9888,41,0.12195121951219512,484,50
50348923,0.5719,0.9743,33,0.18181818181818182,470,50
50379263,0.9134,0.4939,32,0.125,356,35
50381393,0.9879,0.0,45,0.15555555555555556,513,49
50383148,0.8858,0.0,47,0.23404255319148937,494,51
50395043,0.9544,0.0,50,0.12,507,51
50402633,0.98,0.0,50,0.12,493,53
50413019,0.8655,0.9022,38,0.18421052631578946,377,36
50420677,0.9199,0.9726,50,0.12,486,50
50420678,0.3182,0.9726,47,0.1276595744680851,458,49
50421460,0.5267,0.9726,46,0.13043478260869565,355,39
50421461,0.6808,0.9726,47,0.14893617021276595,408,44
50423875,0.8213,0.0,49,0.10204081632653061,511,53
50435132,0.9745,0.9844,23,0.13043478260869565,499,55
50435452,0.9168,0.9678,49,0.16326530612244897,494,53
50443867,0.9509,0.0,50,0.08,487,53
50444738,0.9257,0.6114,49,0.10204081632653061,521,53
50446461,0.794,0.9454,35,0.37142857142857144,462,45
50447916,-0.34,0.0,47,0.0425531914893617,148,18
50457184,0.4926,0.0,50,0.14,492,49
50464764,0.9583,0.8687,50,0.14,298,29
50465448,0.9694,0.0,40,0.05,502,52
50472097,0.4215,0.8807,19,0.7368421052631579,205,20
50481751,0.8016,0.2023,36,0.027777777777777776,439,42
50486571,0.636,0.8807,42,0.047619047619047616,157,15
50487246,0.8908,0.0,50,0.08,507,54
50492128,0.9642,0.9523,49,0.10204081632653061,498,54
50499962,0.784,0.0,50,0.12,497,57
50517507,-0.0772,0.9669,51,0.23529411764705882,540,56
50528820,0.4767,0.0,14,0.14285714285714285,457,50
50529677,0.796,0.9661,47,0.14893617021276595,493,48
50542559,0.9544,0.9968,45,0.13333333333333333,447,50
50548302,0.75,0.4588,47,0.14893617021276595,502,56
50553723,0.8791,0.5719,41,0.024390243902439025,326,35
50569161,0.0,0.0,36,0.1388888888888889,530,48
50571262,0.9753,0.9976,43,0.11627906976744186,498,51
50571372,0.975,0.9976,47,0.10638297872340426,476,49
50571997,0.7269,0.9915,50,0.14,233,21
50572206,0.7269,0.9915,49,0.16326530612244897,194,20
50574755,0.9313,0.0,49,0.14285714285714285,497,50
50577181,0.9324,0.0,49,0.14285714285714285,500,50
50580367,0.7684,0.0,42,0.07142857142857142,59,6
50595570,0.9432,0.9469,22,0.13636363636363635,461,40
50596286,0.4939,0.9958,50,0.02,493,51
50600132,0.7506,0.0,49,0.12244897959183673,504,49
50613926,0.0,0.8591,29,0.13793103448275862,58,8
50615899,0.8955,0.9432,49,0.10204081632653061,185,19
50617944,0.9516,0.9432,44,0.13636363636363635,168,18
50622419,0.9184,0.9716,24,0.16666666666666666,254,25
50624029,0.8843,0.0,48,0.14583333333333334,500,52
50638807,0.0,0.9584,49,0.10204081632653061,78,8
50643674,0.126,0.9706,50,0.12,565,55
50643784,0.9313,0.0,50,0.14,497,50
50646655,0.5994,0.0,48,0.08333333333333333,473,48
50673910,0.9313,0.0,49,0.14285714285714285,497,50
50675081,0.5399,0.9307,24,0.3333333333333333,241,27
50677624,0.8979,0.0,45,0.15555555555555556,507,53
50678195,0.5994,0.9761,11,0.18181818181818182,256,25
50678991,0.8074,0.6808,37,0.13513513513513514,402,44
50679058,0.9313,0.0,46,0.15217391304347827,497,50
50679425,0.7964,0.0,28,0.07142857142857142,68,8
50680278,0.8987,0.0,48,0.16666666666666666,495,53
50681137,0.8625,0.636,50,0.18,482,54
50682600,0.9226,0.926,45,0.08888888888888889,311,34
50697480,0.9413,0.0,48,0.125,468,49
50698340,0.8979,0.0,47,0.14893617021276595,500,54
50699294,0.5093,0.969,48,0.125,49,5
50700562,0.8591,0.0,50,0.14,493,49
50701909,0.9313,0.0,43,0.16279069767441862,497,50
50702213,0.9313,0.0,46,0.15217391304347827,497,50
50705015,0.9313,0.0,46,0.10869565217391304,497,50
50705274,0.9313,0.0,48,0.125,497,50
50705423,0.9313,0.0,48,0.16666666666666666,497,50
50705680,0.6808,0.9726,48,0.125,419,46
50705681,0.6808,0.9726,49,0.16326530612244897,425,48
50706487,0.9313,0.0,50,0.12,497,50
50706563,0.9286,0.9716,12,0.16666666666666666,338,33
50706587,0.9313,0.0,50,0.16,497,50
50706860,0.9313,0.0,49,0.12244897959183673,497,50
50707182,0.9313,0.0,50,0.12,497,50
50707216,0.9763,0.8879,49,0.12244897959183673,464,44
50707256,0.9313,0.0,50,0.14,497,50
50707427,0.9313,0.0,50,0.22,497,50
50723042,0.9719,0.0,25,0.12,496,54
50723110,0.9524,0.0,49,0.16326530612244897,471,49
50723114,0.9413,0.0,47,0.1276595744680851,457,49
50724622,0.9623,0.0,44,0.13636363636363635,444,43
50725245,0.9524,0.0,50,0.16,473,48
50726168,0.8625,0.0,48,0.14583333333333334,442,51
50729766,0.9618,0.0,50,0.16,453,48
50729893,0.9652,0.0,47,0.2978723404255319,463,48
50730669,0.9403,0.0,47,0.10638297872340426,485,49
50730945,0.9618,0.0,48,0.125,454,48
50732209,0.6249,0.0,41,0.14634146341463414,340,33
50732407,0.6249,0.0,50,0.1,294,33
50732515,0.6249,0.0,47,0.10638297872340426,342,33
50732689,0.6249,0.0,43,0.09302325581395349,340,33
50732967,0.0,0.0,50,0.12,432,40
50747697,0.9846,0.8934,44,0.1590909090909091,450,49
50749852,0.8555,0.9757,48,0.1875,505,48
50766152,0.5423,0.0,42,0.14285714285714285,572,55
50770814,0.9838,0.9173,40,0.2,436,45
50777849,0.9477,0.9668,50,0.14,381,41
50788537,0.908,0.9432,41,0.0975609756097561,195,18
50788863,0.8955,0.9432,42,0.16666666666666666,185,19
50792043,0.8519,0.7096,34,0.11764705882352941,402,45
50799018,0.1511,0.9402,50,0.2,430,48
50811920,0.91,0.0,38,0.07894736842105263,64,8
50812891,0.9706,0.9828,50,0.12,466,40
50834505,0.8519,0.8625,49,0.10204081632653061,475,47
50843454,0.9336,0.0,49,0.12244897959183673,511,50
50848523,0.9578,0.0,49,0.08163265306122448,500,52
50849634,0.9578,0.0,49,0.08163265306122448,500,52
50849765,0.9235,0.6908,49,0.16326530612244897,500,58
50854116,0.9134,0.0,50,0.16,497,56
50866407,0.0,0.0,38,0.05263157894736842,389,39
50871054,0.0,0.9671,43,0.16279069767441862,138,12
50892859,0.9282,0.0,41,0.17073170731707318,256,25
50900080,0.9412,0.9151,18,0.1111111111111111,492,52
50900210,0.4648,0.9908,50,0.16,524,56
50941381,0.8625,0.0,43,0.09302325581395349,465,46
50941923,0.8739,0.0,49,0.02040816326530612,387,33
50961869,0.8827,0.8932,50,0.24,493,55
50964264,0.8201,0.0,12,0.16666666666666666,399,39
50978574,0.945,0.0,40,0.125,472,53
50981896,0.9725,0.0,45,0.15555555555555556,330,35
50993565,0.9464,0.0,49,0.10204081632653061,486,52
50994507,0.9115,0.0,48,0.16666666666666666,495,59
50995452,0.9712,0.9411,44,0.11363636363636363,414,46
51003727,0.9682,0.0,48,0.10416666666666667,505,45
51023775,0.9287,0.9817,50,0.14,510,51
51025805,0.9257,0.6114,48,0.08333333333333333,521,53
51025824,0.9455,0.0,49,0.02040816326530612,524,47
51027262,0.9313,0.0,48,0.10416666666666667,497,50
51036110,0.0,0.9886,32,0.15625,0,0
51036524,0.6124,0.9869,50,0.18,141,16
51043113,0.3818,0.9769,49,0.08163265306122448,591,64
51046047,0.5501,0.9719,48,0.22916666666666666,509,59
51051724,0.8994,0.9541,48,0.10416666666666667,499,46
51064566,0.8421,0.6696,45,0.1111111111111111,482,53
51066341,0.8481,0.9726,41,0.12195121951219512,446,54
51067197,0.5719,0.9726,44,0.13636363636363635,500,55
51067198,0.6705,0.9726,47,0.14893617021276595,474,53
51067201,0.6124,0.9726,46,0.10869565217391304,493,57
51069808,0.8588,0.6696,48,0.14583333333333334,489,53
51073459,0.0,0.6696,11,0.09090909090909091,0,0
51093859,-0.5399,0.9454,45,0.15555555555555556,217,23
51103508,0.93,0.9846,50,0.14,520,51
