id,price_normalized,price,price_per_bathroom,price_per_bedroom,price_per_person,beds,accommodates,bedrooms,estimated_revenue_l365d,value_density,bathrooms_numeric,neighbourhood_target_encoded,property_type_frequency,review_to_capacity_ratio,property_type_label,neighbourhood_frequency,host_portfolio_intensity,space_efficiency,host_years,estimated_occupancy_l365d,space_per_person,occupancy_rate,availability_rate,availability_365,review_scores_value,booking_flexibility_score
1495814430990039593,0.0807174887892376,65.0,65.0,65.0,65.0,1.0,1,1.0,0.0,0.0,1.0,1.0178571428571428,0.0311872237846524,0.0,13,0.0056247488951386,9.0,1.0,8.750171115674195,0,1.0,0.2136986301369863,0.7863013698630137,287,4.79,0.03125
6336315,0.1121076233183856,86.0,86.0,86.0,43.0,1.0,2,1.0,14190.0,1.3255813953488371,1.0,0.871404399323181,0.0137103254319003,57.0,30,0.0296805946163117,0.5,1.0,12.676249144421629,165,0.5,0.4,0.6,219,4.84,0.3333333333333333
965980173384002226,0.1883408071748878,137.0,136.75,113.0,68.5,1.0,2,0.0,0.0,0.0,0.0,0.7483388704318937,0.1206307754118119,0.0,10,0.06046605062274,2205.0,1.0,3.876796714579056,0,0.0,0.3972602739726027,0.6027397260273972,220,4.79,0.3333333333333333
5632275,0.1763826606875934,129.0,129.0,129.0,64.5,1.0,2,1.0,7740.0,0.9767441860465116,1.0,0.8620689655172413,0.2372940940136601,63.0,18,0.0116512655685014,0.5,1.0,11.285420944558522,60,0.5,0.4136986301369863,0.5863013698630137,214,4.77,0.032258064516129
899346666264349453,0.1330343796711509,100.0,100.0,100.0,33.333333333333336,1.0,3,1.0,6200.0,0.01,1.0,1.2087286527514232,0.1206307754118119,0.3333333333333333,10,0.0264664523905182,2.6666666666666665,1.0,3.8603696098562623,62,0.3333333333333333,0.021917808219178,0.978082191780822,357,2.0,0.03125
16178751,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,2,1.0,12672.0,0.3314285714285714,1.0,1.1305970149253732,0.2372940940136601,29.0,18,0.0269184411410204,0.5,2.0,13.267624914442164,77,0.5,1.0,0.0,0,4.89,0.3333333333333333
36888612,0.3094170403587444,218.0,109.0,109.0,36.333333333333336,0.0,6,2.0,47088.0,1.298165137614679,2.0,1.2087286527514232,0.2372940940136601,47.166666666666664,18,0.0264664523905182,2.5,0.0,10.439425051334702,216,0.3333333333333333,0.3917808219178082,0.6082191780821918,222,4.68,0.3333333333333333
15774694,0.2301943198804185,165.0,165.0,165.0,82.5,1.0,2,1.0,9900.0,0.0484848484848484,1.0,1.0040485829959511,0.1206307754118119,4.0,10,0.0124045801526717,1.0,1.0,10.403832991101986,60,0.5,0.2273972602739726,0.7726027397260274,282,4.63,0.032258064516129
36201827,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,2,1.0,12672.0,0.0571428571428571,1.0,0.7483388704318937,0.0121534752912816,5.0,49,0.06046605062274,4.0,2.0,6.477754962354552,0,0.5,0.9835616438356164,0.0164383561643835,6,4.6,0.5
1058381649072104336,0.1778774289985052,130.0,65.0,65.0,32.5,2.0,4,2.0,0.0,0.0076923076923076,2.0,1.28125,0.1206307754118119,0.25,10,0.0032141422257934,0.75,1.0,10.173853524982889,0,0.5,0.7232876712328767,0.2767123287671232,101,4.0,0.03125
978349,0.6547085201793722,449.0,224.5,224.5,74.83333333333333,3.0,6,2.0,0.0,0.0200445434298441,2.0,0.756811301715439,0.2372940940136601,1.5,18,0.049768983527521,4.166666666666667,1.5,12.323066392881588,0,0.3333333333333333,0.5068493150684932,0.4931506849315068,180,4.78,0.25
1178594425670648426,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,2,1.0,12672.0,0.4457142857142857,1.0,1.2867132867132869,0.0311872237846524,39.0,13,0.0143631980715146,0.5,2.0,5.147159479808351,255,0.5,1.0,0.0,0,4.83,0.5
17416563,0.2451420029895366,175.0,87.5,43.75,17.5,5.0,10,4.0,7350.0,1.68,2.0,0.6168831168831169,0.2494977902772197,29.4,14,0.0850743270389714,1.0,1.25,9.103353867214237,42,0.4,0.7726027397260274,0.2273972602739726,83,4.69,0.3333333333333333
1011727466553988588,0.1928251121076233,140.0,140.0,70.0,35.0,3.0,4,2.0,16800.0,0.2714285714285714,1.0,0.8390804597701149,0.0137103254319003,9.5,30,0.008738449176376,3.5,1.5,2.1245722108145104,120,0.5,0.673972602739726,0.3260273972602739,119,4.74,0.032258064516129
1093543671387722898,0.2242152466367713,161.0,53.666666666666664,40.25,13.416666666666666,6.0,12,4.0,21252.0,0.217391304347826,3.0,0.756811301715439,0.2494977902772197,2.9166666666666665,14,0.049768983527521,5.666666666666667,1.5,11.19507186858316,132,0.3333333333333333,0.0246575342465753,0.9753424657534246,356,4.63,0.3333333333333333
1401258835303318588,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,2,1.0,12672.0,0.0,1.0,0.928030303030303,0.0121534752912816,0.0,49,0.0132583366813981,69.5,2.0,0.783025325119781,0,0.5,0.0547945205479452,0.9452054794520548,345,4.79,0.5
925357437127081682,0.2077727952167414,150.0,150.0,150.0,75.0,1.0,2,1.0,26100.0,0.36,1.0,0.5343137254901961,0.0311872237846524,27.0,13,0.040980313378867,51.0,1.0,8.873374401095141,174,0.5,0.1972602739726027,0.8027397260273973,293,4.69,0.5
7182761,0.1943198804185351,141.0,141.0,141.0,70.5,1.0,2,1.0,35955.0,2.432624113475178,1.0,0.8467153284671532,0.0137103254319003,171.5,30,0.0068802732020891,0.5,1.0,11.457905544147843,255,0.5,0.1013698630136986,0.8986301369863013,328,4.87,0.25
639812339828998864,0.2047832585949177,148.0,148.0,148.0,74.0,1.0,2,1.0,23088.0,1.027027027027027,1.0,1.2087286527514232,0.2372940940136601,76.0,18,0.0264664523905182,3.5,1.0,3.5290896646132786,156,0.5,0.726027397260274,0.273972602739726,100,4.66,0.5
32446441,0.3527653213751868,247.0,247.0,123.5,41.166666666666664,3.0,6,2.0,23712.0,0.805668016194332,1.0,0.6168831168831169,0.1206307754118119,33.166666666666664,10,0.0850743270389714,10.5,1.5,12.840520191649556,96,0.3333333333333333,0.1780821917808219,0.821917808219178,300,4.84,0.3333333333333333
1383567243104812144,0.2451420029895366,175.0,175.0,58.333333333333336,50.0,2.0,5,3.0,12672.0,0.0,1.0,0.9659863945578232,0.2494977902772197,0.0,14,0.0295299316994777,0.6,0.6666666666666666,11.578370978781656,0,0.6,0.7753424657534247,0.2246575342465753,82,4.79,0.03125
1979461,0.2122571001494768,153.0,153.0,113.0,76.5,1.0,2,0.0,18360.0,0.2026143790849673,1.0,0.871404399323181,0.1206307754118119,15.5,10,0.0296805946163117,2.0,1.0,12.5201916495551,120,0.0,0.2821917808219178,0.7178082191780822,262,4.92,0.032258064516129
52662804,0.5889387144992526,405.0,202.5,202.5,101.25,2.0,4,2.0,0.0,0.0049382716049382,2.0,0.7483388704318937,0.2372940940136601,0.5,18,0.06046605062274,1441.0,1.0,8.985626283367557,0,0.5,0.8849315068493151,0.1150684931506849,42,4.0,0.03125
53644011,0.1494768310911808,111.0,55.5,111.0,55.5,1.0,2,1.0,28305.0,1.5405405405405406,2.0,1.2602739726027397,0.0419847328244274,85.5,12,0.0073322619525914,1.0,1.0,4.024640657084189,255,0.5,0.5589041095890411,0.4410958904109589,161,4.75,0.5
825620580149284302,0.2959641255605381,209.0,209.0,209.0,69.66666666666667,1.0,3,1.0,53295.0,0.5358851674641149,1.0,0.8620689655172413,0.0311872237846524,37.333333333333336,13,0.0116512655685014,0.3333333333333333,1.0,14.132785763175908,255,0.3333333333333333,0.1397260273972602,0.8602739726027397,314,4.9,0.5
1134119634070739732,0.2451420029895366,175.0,87.5,87.5,50.0,2.0,6,2.0,12672.0,0.0057142857142857,2.0,0.9345794392523364,0.2372940940136601,0.1666666666666666,18,0.0053736440337484,0.1666666666666666,1.0,13.73305954825462,62,0.3333333333333333,0.9753424657534246,0.0246575342465753,9,5.0,0.03125
980516416504444495,0.2092675635276532,151.0,136.75,151.0,75.5,1.0,2,1.0,8154.0,0.1655629139072847,0.0,0.9242424242424242,0.0311872237846524,12.5,13,0.0033145841703495,2.0,1.0,8.635181382614647,54,0.5,0.1315068493150684,0.8684931506849315,317,4.96,0.5
9370098,0.3871449925261584,270.0,135.0,90.0,33.75,5.0,8,3.0,12960.0,0.2333333333333333,2.0,0.6168831168831169,0.2494977902772197,7.875,14,0.0850743270389714,9.375,1.6666666666666667,10.444900752908966,48,0.375,0.2465753424657534,0.7534246575342466,275,4.4,0.5
39868026,0.5171898355754858,357.0,142.8,178.5,44.625,5.0,8,2.0,91035.0,0.6442577030812325,2.5,1.2087286527514232,0.0186319807151466,28.75,21,0.0264664523905182,0.875,2.5,12.265571526351811,255,0.25,0.4520547945205479,0.547945205479452,200,4.76,0.25
51403713,0.1808669656203288,132.0,132.0,113.0,132.0,1.0,1,0.0,33660.0,1.4621212121212122,1.0,1.038888888888889,0.002209722780233,193.0,47,0.0180795500200883,7.0,1.0,6.683093771389459,255,0.0,0.0164383561643835,0.9835616438356164,359,4.69,0.5
14619235,0.5440956651718983,375.0,375.0,187.5,93.75,2.0,4,2.0,49500.0,0.392,1.0,0.8620689655172413,0.2494977902772197,36.75,14,0.0116512655685014,0.25,1.0,12.829568788501026,132,0.5,0.8767123287671232,0.1232876712328767,45,4.89,0.25
36078299,0.0642750373692077,54.0,54.0,54.0,27.0,1.0,2,1.0,13770.0,5.962962962962963,1.0,1.540983606557377,0.0874849337083165,161.0,37,0.0030634793089594,1.5,1.0,6.746064339493498,255,0.5,0.4328767123287671,0.5671232876712329,207,4.84,0.3333333333333333
864595084219671852,0.5440956651718983,375.0,150.0,93.75,37.5,5.0,10,4.0,0.0,0.0026666666666666,2.5,1.0076923076923077,0.0018079550020088,0.1,22,0.013057452792286,1.7,1.25,3.7234770704996576,0,0.4,0.073972602739726,0.926027397260274,338,5.0,0.032258064516129
810068254440674606,0.2750373692077728,195.0,97.5,65.0,32.5,3.0,6,3.0,49725.0,1.0,2.0,1.210144927536232,0.2494977902772197,32.5,14,0.0069304941743672,0.5,1.0,10.072553045859,255,0.5,0.4383561643835616,0.5616438356164384,205,4.82,0.3333333333333333
735760776643164638,0.656203288490284,450.0,150.0,150.0,28.125,8.0,16,3.0,0.0,0.0,3.0,0.9142857142857144,0.2494977902772197,0.0,14,0.0017577340297308,0.25,2.6666666666666665,6.283367556468172,0,0.1875,0.0,1.0,365,4.79,0.03125
25421597,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,2,1.0,12672.0,1.2342857142857142,1.0,1.3030852994555353,0.0311872237846524,108.0,13,0.0276717557251908,0.5,2.0,7.1649555099247095,255,0.5,1.0,0.0,0,4.91,0.03125
49987273,0.1330343796711509,100.0,100.0,100.0,33.333333333333336,2.0,3,1.0,12000.0,0.13,1.0,1.5302013422818792,0.1206307754118119,4.333333333333333,10,0.0074829248694254,1.0,2.0,8.824093086926762,120,0.3333333333333333,0.2027397260273972,0.7972602739726027,291,5.0,0.032258064516129
1456663262902761952,0.1644245142002989,121.0,121.0,113.0,30.25,2.0,4,0.0,2904.0,0.0330578512396694,1.0,0.8820754716981132,0.2372940940136601,1.0,18,0.0106468461229409,0.75,1.0,1.7987679671457906,24,0.0,0.0246575342465753,0.9753424657534246,356,4.75,0.3333333333333333
36032056,0.2301943198804185,165.0,165.0,82.5,27.5,3.0,6,2.0,28710.0,1.496969696969697,1.0,0.6168831168831169,0.2372940940136601,41.166666666666664,18,0.0850743270389714,7.166666666666667,1.5,10.940451745379876,174,0.3333333333333333,0.0383561643835616,0.9616438356164384,351,4.64,0.5
1122455427307142091,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,2,1.0,12672.0,0.0,1.0,0.8403908794788274,0.0708115709120128,0.0,51,0.0154178384893531,3.0,2.0,1.7987679671457906,0,0.5,1.0,0.0,0,4.79,0.5
1374661161773149882,0.6846038863976084,469.0,469.0,234.5,58.625,4.0,8,2.0,87703.0,0.0362473347547974,1.0,0.70995670995671,0.0708115709120128,2.125,51,0.0116010445962233,2.0,2.0,0.8980150581793293,187,0.25,0.547945205479452,0.4520547945205479,165,4.71,0.5
27725598,0.2914798206278027,206.0,206.0,206.0,103.0,1.0,2,1.0,52530.0,0.6893203883495146,1.0,1.038888888888889,0.0874849337083165,71.0,37,0.0180795500200883,3.0,1.0,14.212183436002736,255,0.5,0.5726027397260274,0.4273972602739726,156,4.8,0.3333333333333333
716652774151269764,0.5485799701046338,378.0,151.2,126.0,63.0,4.0,6,3.0,39312.0,0.1322751322751322,2.5,0.5343137254901961,0.2494977902772197,8.333333333333334,14,0.040980313378867,13.166666666666666,1.3333333333333333,3.3867214236824092,104,0.5,0.6191780821917808,0.3808219178082191,139,4.7,0.2
1152563040371955168,0.2391629297458893,171.0,171.0,171.0,57.0,0.0,3,1.0,35910.0,0.3040935672514619,1.0,1.2087286527514232,0.1206307754118119,17.333333333333332,10,0.0264664523905182,3.0,0.0,3.252566735112936,210,0.3333333333333333,0.7123287671232876,0.2876712328767123,105,4.73,0.3333333333333333
6276379,0.9417040358744396,641.0,142.44444444444446,160.25,64.1,7.0,10,4.0,15384.0,0.06396255850234,4.5,0.8151260504201681,0.2494977902772197,4.1,14,0.0059762957010847,0.6,1.75,13.697467488021903,24,0.4,0.1835616438356164,0.8164383561643835,298,4.76,0.25
12584630,0.0837070254110612,67.0,67.0,113.0,33.5,1.0,2,0.0,0.0,3.029850746268657,1.0,1.4883720930232558,0.2372940940136601,101.5,18,0.00863800723182,9.5,1.0,10.715947980835043,0,0.0,0.9013698630136986,0.0986301369863013,36,4.79,0.03125
837815995465328033,0.3049327354260089,215.0,215.0,215.0,107.5,1.0,2,1.0,21285.0,0.1069767441860465,1.0,0.9575757575757576,0.2372940940136601,11.5,18,0.0082864604258738,12.5,1.0,2.9103353867214237,99,0.5,0.9095890410958904,0.0904109589041095,33,4.74,0.5
1245926544672824087,0.2989536621823617,211.0,105.5,105.5,35.166666666666664,4.0,6,2.0,12660.0,0.0047393364928909,2.0,0.7483388704318937,0.2372940940136601,0.1666666666666666,18,0.06046605062274,0.1666666666666666,2.0,1.242984257357974,60,0.3333333333333333,0.5780821917808219,0.421917808219178,154,5.0,0.032258064516129
763050239742345714,0.1195814648729446,91.0,91.0,91.0,45.5,1.0,2,1.0,3276.0,0.1648351648351648,1.0,0.6168831168831169,0.1206307754118119,7.5,10,0.0850743270389714,141.5,1.0,13.388090349075975,36,0.5,0.0657534246575342,0.9342465753424658,341,4.27,0.25
1313951512968407517,0.2122571001494768,153.0,153.0,76.5,30.6,3.0,5,2.0,33966.0,0.2418300653594771,1.0,1.2875,0.2372940940136601,7.4,18,0.0120530333467255,0.2,1.5,7.731690622861054,222,0.4,0.6082191780821918,0.3917808219178082,143,4.78,0.3333333333333333
989776487893023193,0.1958146487294469,142.0,142.0,142.0,47.333333333333336,2.0,3,1.0,36210.0,0.8661971830985915,1.0,1.5941176470588236,0.2494977902772197,41.0,14,0.0085375652872639,0.6666666666666666,2.0,2.6064339493497606,255,0.3333333333333333,0.0767123287671232,0.9232876712328768,337,4.83,0.3333333333333333
22694237,0.0762331838565022,62.0,62.0,113.0,31.0,1.0,2,0.0,7440.0,0.1290322580645161,1.0,1.1374045801526718,0.0393230212936922,4.0,40,0.006578947368421,63.0,1.0,8.56125941136208,120,0.0,0.0821917808219178,0.9178082191780822,335,4.25,0.032258064516129
1311798756872061099,0.1973094170403587,143.0,143.0,113.0,71.5,1.0,2,0.0,36465.0,0.3146853146853147,1.0,1.4883720930232558,0.2372940940136601,22.5,18,0.00863800723182,4.0,1.0,11.40041067761807,255,0.0,0.4273972602739726,0.5726027397260274,209,4.89,0.3333333333333333
45367687,0.1853512705530642,135.0,135.0,135.0,33.75,2.0,4,1.0,34425.0,2.4962962962962965,1.0,0.6168831168831169,0.2372940940136601,84.25,18,0.0850743270389714,1.25,2.0,10.483230663928817,255,0.25,0.2191780821917808,0.7808219178082192,285,4.92,0.3333333333333333
1164045206438599865,0.1255605381165919,95.0,95.0,113.0,47.5,1.0,2,0.0,17670.0,0.0631578947368421,1.0,0.9192825112107624,0.0013057452792286,3.0,17,0.0111992768179991,12.0,1.0,10.431211498973306,186,0.0,0.0630136986301369,0.936986301369863,342,5.0,0.03125
910405113807398155,0.0807174887892376,65.0,65.0,65.0,32.5,1.0,2,1.0,16575.0,0.9846153846153848,1.0,1.1236559139784943,0.0874849337083165,32.0,37,0.0093411008437123,2.0,1.0,4.095824777549623,255,0.5,0.5561643835616439,0.4438356164383562,162,4.5,0.5
32490523,0.1031390134529148,80.0,80.0,113.0,40.0,1.0,2,0.0,0.0,0.6125,1.0,1.2234042553191489,0.0311872237846524,24.5,13,0.0047207713941341,15.5,1.0,7.236139630390143,0,0.0,0.7561643835616438,0.2438356164383561,89,4.76,0.03125
42932591,0.3303437967115097,232.0,116.0,77.33333333333333,23.2,5.0,10,3.0,55680.0,1.456896551724138,2.0,1.2875,0.2494977902772197,33.8,14,0.0120530333467255,1.6,1.6666666666666667,7.553730321697468,240,0.3,0.0958904109589041,0.9041095890410958,330,4.84,0.25
905983536943253498,0.3916292974588938,273.0,91.0,91.0,45.5,3.0,6,3.0,44226.0,0.2527472527472527,3.0,0.756811301715439,0.2372940940136601,11.5,18,0.049768983527521,9.666666666666666,1.0,4.490075290896646,162,0.5,0.926027397260274,0.073972602739726,27,4.72,0.3333333333333333
1405549790616727068,0.2660687593423019,189.0,189.0,189.0,47.25,2.0,4,1.0,20412.0,0.0952380952380952,1.0,0.6168831168831169,0.2494977902772197,4.5,14,0.0850743270389714,1.0,2.0,13.478439425051334,108,0.25,0.1835616438356164,0.8164383561643835,298,4.94,0.3333333333333333
1269648772514583952,0.3707025411061285,259.0,129.5,129.5,64.75,2.0,4,2.0,0.0,0.0,2.0,0.7368421052631579,0.2372940940136601,0.0,18,0.0019083969465648,11.75,1.0,12.172484599589325,0,0.5,0.084931506849315,0.915068493150685,334,4.79,0.03125
171212,0.2780269058295964,197.0,98.5,65.66666666666667,32.833333333333336,3.0,6,3.0,23640.0,0.4060913705583756,2.0,0.9345794392523364,0.2372940940136601,13.333333333333334,18,0.0053736440337484,0.1666666666666666,1.0,14.414784394250514,120,0.5,0.2493150684931507,0.7506849315068493,274,4.61,0.032258064516129
50384670,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,4,1.0,12672.0,0.0,1.0,0.7483388704318937,0.0708115709120128,0.0,51,0.06046605062274,2.5,2.0,6.1492128678987,0,0.25,1.0,0.0,0,4.79,0.5
648545594256455054,0.0807174887892376,65.0,43.333333333333336,65.0,65.0,1.0,1,1.0,16575.0,0.1846153846153846,1.5,1.54375,0.0874849337083165,12.0,37,0.0080353555644837,128.0,1.0,7.060917180013689,255,1.0,0.0794520547945205,0.9205479452054794,336,4.42,0.0082644628099173
35493829,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,2,1.0,12672.0,0.1257142857142857,1.0,0.7483388704318937,0.0121534752912816,11.0,49,0.06046605062274,5.0,2.0,6.521560574948666,0,0.5,0.3589041095890411,0.6410958904109589,234,4.55,0.5
1087160945116768330,0.1928251121076233,140.0,56.0,70.0,35.0,2.0,4,2.0,5040.0,0.0214285714285714,2.5,1.145077720207254,0.2494977902772197,0.75,14,0.0096926476496584,0.75,1.0,6.767967145790554,36,0.5,0.3068493150684931,0.6931506849315069,253,5.0,0.1428571428571428
696476269224778418,0.1330343796711509,100.0,100.0,113.0,50.0,1.0,2,0.0,1100.0,0.01,1.0,0.7483388704318937,0.0095419847328244,0.5,20,0.06046605062274,157.0,1.0,9.598904859685147,11,0.0,0.9917808219178084,0.0082191780821917,3,5.0,0.5
1140507234098134457,0.5276532137518685,364.0,364.0,364.0,182.0,2.0,2,1.0,4004.0,0.0027472527472527,1.0,0.928030303030303,0.2372940940136601,0.5,18,0.0132583366813981,3392.5,2.0,3.79192334017796,11,0.5,0.0054794520547945,0.9945205479452056,363,5.0,0.5
18958877,0.2765321375186846,196.0,196.0,113.0,98.0,1.0,2,0.0,49980.0,2.739795918367347,1.0,0.9888888888888888,0.0311872237846524,268.5,13,0.0271193250301325,0.5,1.0,10.836413415468858,255,0.0,0.284931506849315,0.7150684931506849,261,4.97,0.3333333333333333
1316186525661395817,0.2451420029895366,175.0,175.0,175.0,50.0,2.0,2,1.0,12672.0,0.0,1.0,0.6168831168831169,0.0708115709120128,0.0,51,0.0850743270389714,11.5,2.0,0.9938398357289528,0,0.5,1.0,0.0,0,4.79,0.5
1382116488945219354,0.1434977578475336,107.0,107.0,107.0,53.5,1.0,2,1.0,642.0,0.0093457943925233,1.0,1.4791666666666667,0.0419847328244274,0.5,12,0.0024106066693451,0.5,1.0,6.995208761122519,6,0.5,0.7589041095890411,0.2410958904109589,88,5.0,0.5
1005851636838842408,0.2451420029895366,175.0,175.0,87.5,50.0,2.0,5,2.0,12672.0,0.1485714285714285,1.0,0.6168831168831169,0.2494977902772197,5.2,14,0.0850743270389714,0.2,1.0,7.603011635865846,108,0.4,0.4273972602739726,0.5726027397260274,209,5.0,0.25
1217476843385080272,0.2391629297458893,171.0,85.5,57.0,17.1,5.0,10,3.0,30780.0,0.1871345029239766,2.0,0.756811301715439,0.2494977902772197,3.2,14,0.049768983527521,8.3,1.6666666666666667,5.574264202600959,180,0.3,0.1863013698630137,0.8136986301369863,297,4.81,0.3333333333333333
705963699397928779,0.3482810164424514,244.0,122.0,122.0,40.666666666666664,3.0,6,2.0,62220.0,0.6229508196721312,2.0,1.1374045801526718,0.2494977902772197,25.333333333333332,14,0.006578947368421,0.1666666666666666,1.5,10.844626967830251,255,0.3333333333333333,0.0958904109589041,0.9041095890410958,330,4.89,0.3333333333333333
5581254,0.210762331838565,152.0,76.0,152.0,38.0,3.0,4,1.0,5016.0,1.513157894736842,2.0,1.1374045801526718,0.0419847328244274,57.5,12,0.006578947368421,0.25,3.0,12.733744010951405,33,0.25,0.5287671232876713,0.4712328767123288,172,4.66,0.25
808620715893568547,0.3557548579970104,249.0,249.0,113.0,62.25,2.0,4,0.0,60258.0,0.108433734939759,1.0,0.7483388704318937,0.1206307754118119,6.75,10,0.06046605062274,1102.5,1.0,3.876796714579056,242,0.0,0.4493150684931506,0.5506849315068493,201,4.85,0.5
1460111388194021661,0.242152466367713,173.0,173.0,173.0,86.5,1.0,2,1.0,0.0,0.0,1.0,0.7483388704318937,0.0708115709120128,0.0,51,0.06046605062274,5.0,1.0,0.8870636550308009,0,0.5,0.3041095890410959,0.6958904109589041,254,4.79,0.5
1725833,0.2675635276532137,190.0,95.0,95.0,47.5,2.0,4,2.0,11400.0,0.1789473684210526,2.0,0.871404399323181,0.1206307754118119,8.5,10,0.0296805946163117,0.25,1.0,12.205338809034908,60,0.5,0.2904109589041095,0.7095890410958904,259,4.55,0.032258064516129
797226511659413115,0.5680119581464873,391.0,130.33333333333334,97.75,43.44444444444444,5.0,9,4.0,0.0,0.0102301790281329,3.0,0.756811301715439,0.2494977902772197,0.4444444444444444,14,0.049768983527521,31.444444444444443,1.25,13.388090349075975,0,0.4444444444444444,0.136986301369863,0.863013698630137,315,4.25,0.25
3475437,0.1121076233183856,86.0,86.0,86.0,43.0,1.0,2,1.0,20124.0,5.3023255813953485,1.0,0.9888888888888888,0.0874849337083165,228.0,37,0.0271193250301325,0.5,1.0,11.446954140999315,234,0.5,0.3726027397260274,0.6273972602739726,229,4.92,0.3333333333333333
777526488498930460,0.2301943198804185,165.0,110.0,165.0,82.5,1.0,2,1.0,0.0,0.0242424242424242,1.5,0.8403908794788274,0.2372940940136601,2.0,18,0.0154178384893531,5.5,1.0,4.837782340862423,0,0.5,0.8273972602739726,0.1726027397260274,63,4.5,0.032258064516129
19588004,0.2451420029895366,175.0,70.0,58.333333333333336,50.0,2.0,5,3.0,12672.0,0.28,2.5,0.7142857142857143,0.2494977902772197,9.8,14,0.0003515468059461,7.4,0.6666666666666666,14.316221765913758,143,0.6,0.9917808219178084,0.0082191780821917,3,4.94,0.25
658141323322234615,0.2451420029895366,175.0,87.5,58.333333333333336,50.0,2.0,8,3.0,12672.0,0.12,2.0,0.756811301715439,0.2494977902772197,2.625,14,0.049768983527521,3.5,0.6666666666666666,11.211498973305956,16,0.375,1.0,0.0,0,4.95,0.2
821106180897930688,0.2541106128550074,181.0,72.4,60.333333333333336,30.166666666666668,4.0,6,3.0,8688.0,0.1988950276243093,2.5,1.22,0.2494977902772197,6.0,14,0.0025110486139011,12.166666666666666,1.3333333333333333,7.655030800821355,48,0.5,0.1753424657534246,0.8246575342465754,301,4.61,0.5
29037061,0.1524663677130044,113.0,113.0,56.5,28.25,2.0,4,2.0,17628.0,2.9026548672566372,1.0,0.9659863945578232,0.2372940940136601,82.0,18,0.0295299316994777,8.0,1.0,10.11088295687885,156,0.5,0.0246575342465753,0.9753424657534246,356,4.64,0.25
954643519390375183,0.1360239162929745,102.0,102.0,113.0,51.0,1.0,2,0.0,4284.0,0.1568627450980392,1.0,1.4130434782608696,0.2372940940136601,8.0,18,0.002310164724789,22.5,1.0,3.619438740588638,42,0.0,0.2684931506849315,0.7315068493150685,267,3.94,0.5
1396460159849375232,0.6233183856502242,428.0,214.0,214.0,71.33333333333333,3.0,6,2.0,46224.0,0.0420560747663551,2.0,0.6168831168831169,0.2494977902772197,3.0,14,0.0850743270389714,18.0,1.5,10.269678302532512,108,0.3333333333333333,0.9068493150684932,0.0931506849315068,34,4.72,0.3333333333333333
1306960776734997113,0.2825112107623318,200.0,100.0,100.0,50.0,2.0,4,2.0,12400.0,0.005,2.0,1.2766990291262137,0.1206307754118119,0.25,10,0.0103455202892728,0.25,1.0,10.105407255304586,62,0.5,0.3589041095890411,0.6410958904109589,234,5.0,0.03125
1498049022974549013,0.2869955156950672,203.0,203.0,203.0,50.75,0.0,4,1.0,0.0,0.0,1.0,0.9192825112107624,0.0708115709120128,0.0,51,0.0111992768179991,276.25,0.0,3.4195756331279945,0,0.25,0.0712328767123287,0.9287671232876712,339,4.79,0.5
991434284653578797,0.9880418535127056,672.0,336.0,224.0,74.66666666666667,5.0,9,3.0,171360.0,0.1011904761904761,2.0,0.5343137254901961,0.2494977902772197,7.555555555555555,14,0.040980313378867,18.444444444444443,1.6666666666666667,9.42094455852156,255,0.3333333333333333,0.0986301369863013,0.9013698630136986,329,4.88,0.03125
1375570176497825345,0.4080717488789238,284.0,284.0,284.0,142.0,1.0,2,1.0,20448.0,0.0422535211267605,1.0,1.2867132867132869,0.2372940940136601,6.0,18,0.0143631980715146,0.5,1.0,6.357289527720739,72,0.5,0.4383561643835616,0.5616438356164384,205,5.0,0.3333333333333333
587650744978021972,0.1614349775784753,119.0,119.0,119.0,119.0,1.0,1,1.0,0.0,0.0,1.0,0.8820754716981132,0.0013057452792286,0.0,17,0.0106468461229409,5.0,1.0,10.173853524982889,0,1.0,0.5123287671232877,0.4876712328767123,178,4.79,0.03125
1431449392206519858,0.1569506726457399,116.0,77.33333333333333,116.0,23.2,2.0,5,1.0,0.0,0.0,1.5,1.1787709497206704,0.2372940940136601,0.0,18,0.0089895540377661,0.4,2.0,11.044490075290897,0,0.2,0.7561643835616438,0.2438356164383561,89,4.79,0.03125
768312131717671432,0.0911808669656203,72.0,72.0,72.0,72.0,1.0,1,1.0,0.0,0.0,1.0,0.8403908794788274,0.0393230212936922,0.0,40,0.0154178384893531,2.0,1.0,15.315537303216974,0,1.0,0.0383561643835616,0.9616438356164384,351,4.79,0.032258064516129
1290115697048170116,0.2451420029895366,175.0,58.333333333333336,175.0,50.0,2.0,2,1.0,12672.0,0.0114285714285714,3.0,1.1305970149253732,0.0874849337083165,1.0,37,0.0269184411410204,9.5,2.0,3.4086242299794662,28,0.5,0.6767123287671233,0.3232876712328767,118,4.0,0.125
