id,baseline_score,w2v_score,bert_score
138221,-0.007034315226453064,-0.9762341369887115,-0.021572560907079513
144978,0.10166471737560079,0.06944758509355803,-0.21580300877215208
147443,-0.012027448752511678,0.09181001195315795,0.888768781454044
148627,3.7042567120403e-08,0.005118379567340958,0.9979595851344955
148769,1.4279290391233292e-05,-0.19753887403211054,0.40178607919333786
150347,-0.0009315982500165863,0.34991523552340303,-4.4728574927799774e-05
166771,0.6776709984219563,0.1711259007255209,0.012584052737325789
175090,0.9995390553820027,0.30416070552740415,0.9404865909730269
175102,-0.000846555755146434,0.8637351448010518,0.9999907910683807
183859,0.01826138910709828,0.6843785068177338,0.39411580960729964
193292,0.14774616613627234,-0.0834882908970141,-0.19124371181817268
199480,0.6319660152465901,0.10930240037045102,-0.046697531365868294
208714,-0.6469586339453816,0.1271664990366468,-4.824032433442538e-05
208831,-0.29970932237426434,-0.43098782876186975,-0.003674496103495811
209514,0.9955703381372872,1.0,0.999979555776038
212783,0.9978787408767715,0.999419499451484,0.9999982940515919
213532,0.9978787408767715,0.999419499451484,0.9999982940515919
218006,0.9999999567644221,0.0533984254350848,-0.09210266733374096
220418,0.9895828980925492,0.9999999999922251,0.9996967610268598
232060,0.9988659017804935,-0.20756580764321275,0.9992291624281335
238204,0.9861794414290275,0.9040406298545405,0.9986705515148514
256176,0.8845790209039213,-0.4068748892108903,0.9999999964018788
269463,0.9980559926260373,-0.9674916022010659,0.9287132507960749
269756,-0.999968809613139,0.2789206108414345,0.5872964932169026
271647,0.9999221408354259,0.007839018542564455,0.6822500338834647
273530,0.012063967304553846,0.054977315326948994,-0.005440038143543028
274334,0.999999995202101,-0.9622944854501002,-0.0010809018691918958
279184,-8.401636286853277e-12,0.008178676937122247,0.7043583074680677
308885,0.9843190655442353,-0.12604774390283832,-0.9727865612325179
314368,-0.9411548920313206,-0.999672209776335,-0.9998732050719469
325478,0.0019100499240233709,-0.07001929344445436,-0.00037986862282803367
326650,0.18476948497766776,0.06944758509355803,-0.21580300877215208
329020,0.9999964769378353,-0.8115236739496627,-0.0772080780675848
330535,0.12954025244057488,0.1271664990366468,-4.824032433442538e-05
338849,-0.02545868005419372,-0.9999999999999631,0.9704320606345288
348714,0.8129871692522512,0.959931113968526,0.747744225513716
350479,0.9960901984970192,0.9683990669915623,-9.114525842203413e-07
353292,0.0006740259344878569,0.9998871750450586,-0.00028060480517455734
371595,-0.9915340467721367,0.3554001113249353,0.36401744870619657
377569,4.134732836559126e-06,0.5477488092396635,-0.9994787242177038
379349,3.224610349670599e-05,0.6643028810944038,0.9965115293905028
394575,0.9999993319166003,-0.6379521820696539,0.17926277903266885
410762,0.9999999999511174,0.9250205343121806,0.00040115045394878434
415498,0.3268846719119934,0.5134669977670544,0.9838732327241848
423300,-4.0041347273994704e-07,0.30364060371973794,0.2389697162738947
424846,0.9999113184907259,0.01643964412155638,0.006409627069750595
437385,0.9999500625249718,0.9890325976070472,-0.9670306754082698
438940,0.5713420973404862,0.009037200063051143,0.00011076881429418134
438967,0.999940296089226,0.9794007772095306,0.9999993246207456
442349,-1.7474681456997525e-09,0.2715271582195467,0.9999719748868788
442397,-0.896325775637974,-0.5223533633429472,-0.9018269315026863
444675,-0.9878665168827865,-0.9973392360862859,-0.11532428260192279
455783,0.9969608286891154,0.6544504353758386,-0.976330781014642
465723,-0.519383223082448,0.663419649329522,0.6975481533638938
467507,0.0009225804196226833,0.33767527350445997,-0.0005936026462349854
468490,0.9999989248676293,-0.09033407776747288,-0.24929973851842696
474107,0.9999995363618723,-0.25602645047975314,0.101433008578034
487019,-0.9999678851233362,0.6583932512953315,-0.999998835161413
487499,-0.8920136353205893,-0.019019660097590582,0.7548136365694414
493889,-0.8720303936733923,0.7143717885797597,-6.485213613567216e-05
494111,0.33849004260577154,0.06944758509355803,-0.21580300877215208
501770,0.08030131190892992,-0.4448940881691573,-0.8794377245771386
504146,0.9999999860522167,-0.41054236586209136,0.036207750880384526
519796,0.4725267330861044,-0.0834882908970141,-0.19124371181817268
522273,0.9999999999999988,0.5438878474460628,0.0003329963350109457
531151,-0.999207969538924,-0.016980340823610496,-0.884750471306135
537133,0.9904319328219545,0.9971753488378592,0.09719455385296663
545685,0.9985043699855268,0.39507960066975967,0.014520385887337013
555596,0.2546474073581735,-0.3046418099474024,0.9999996358192288
561148,0.001381085444794072,0.9213589634820037,-0.35703273726226775
561602,0.1444039759799789,0.9604911334234718,0.7884476227635939
568161,-0.002924336775326432,0.0024413905873698107,0.9999608912499435
571042,0.6943629302378266,0.0030581857578931655,0.8585395855835559
571142,-0.0009074939101436773,0.09439494337404257,0.709011261607638
578097,0.9630411276413305,-0.0463315193225603,0.9985949876176331
585326,0.14065223779177194,0.999798366862995,0.566365336898025
589767,-0.001375010893217826,0.17694037755960607,-0.0024344009859235904
592883,-0.9851331075170271,0.7654640469651133,0.4897758313016767
593253,0.04256955357330505,0.10930240037045102,-0.046697531365868294
602535,-3.2461414273670715e-07,-0.971352050424986,0.9984056966159718
604221,0.7146779996697913,0.554767278974551,-0.8979590858855123
626349,-0.9142650925161889,0.9327712811343206,-0.006985254049716517
632303,0.3042087928850282,-0.9545822419617527,0.00035935597965398744
633629,0.9999999780989317,0.2024861756270276,0.006002522613770538
642672,-0.1326551178904733,-0.0425140581860272,-0.06706353872141047
646275,-0.7491771445277543,0.999999999797044,0.999995255912791
648086,-0.6801650071680465,0.7474984009078046,0.5875621456076496
654279,-0.9999963037560474,0.018382045984798562,-0.9220009890108399
663623,0.7793738511241213,0.10930240037045102,-0.046697531365868294
664307,0.9999947311987175,0.9999918615344626,0.9999670700750191
664315,-0.8875050185087267,0.160813419419085,-0.06452703555693255
671513,-0.9995338616945469,0.010340035583803597,0.8363940351249185
678556,-4.705890628809976e-06,0.8766948998053794,0.01936613989684489
690872,0.9999779814258186,0.9985388881057555,-0.9999941236869668
691023,-0.8371002433674466,-0.9964685228457372,-0.9026084426382974
699723,-0.9999999087694119,-0.001578231953262529,-0.08645734388050069
715543,0.4384790957061334,0.027262059324007826,0.0665547037530956
719431,-0.9964782965811867,-0.51232415184085,0.058878705112479376
720811,0.9999999778408757,0.7535522351600205,0.9984249893993308
727969,0.9999843466866313,0.3099175671648949,-0.7695292943901936
728585,-0.9989243100001919,-0.025317417373718926,0.2631120990322532
728884,-0.798512419010566,-0.7063755785468687,-0.9365913697514023
734801,-0.294451721805136,0.5750158435039907,0.05162454009904138
734839,-0.03497909014458251,0.3722257133119538,-0.6389513529391382
738547,-0.9999798946238566,0.9997437553996638,-0.0031528737079411923
745957,0.6913741444189414,0.027262059324007826,0.0665547037530956
747167,0.5700837600118331,0.06944758509355803,-0.21580300877215208
754117,-0.37125685040650014,-0.4462128425164699,-0.9996656779654014
758815,0.9999995312377374,-0.9997323151027323,-0.9974250603350011
767506,-0.9999999991355357,0.845391630159784,0.994292864208456
769734,0.9962816789570348,-0.06202910859954918,0.9789836903642468
774323,0.9999996703273937,0.20589779798033883,0.21748844448924518
781945,0.18787388052729603,0.06944758509355803,-0.21580300877215208
783821,0.001970831094085538,-0.024737857870789734,0.07232417845760335
795254,-0.8919457576603338,0.046554880711910274,0.9999982670982698
806199,0.9942567385068499,-0.9898664551915126,-0.08955144711510822
810315,0.9999976202825448,-0.38609116263757404,0.779506050959514
815183,0.9117640928201957,0.3907377513894621,0.5957310116842739
818395,-0.003522763828222475,-0.0834882908970141,-0.19124371181817268
819863,-0.011118105855906285,-0.8993285515617131,0.08583737871319207
829185,-0.9999999763864794,0.8991860535700903,-0.9996926645079616
830576,-0.2337305244381433,-0.0834882908970141,-0.19124371181817268
837045,0.8367037835790853,-0.997913986818002,-0.22751725553031077
838660,0.999569395079405,0.16947061002169836,0.22431223138767906
856123,0.9999778245644076,0.030148619114627004,0.6232750449981519
859336,0.9999999999909297,0.9408425492538568,0.12046863845101306
865873,7.814866569470042e-08,0.2652903592057421,-0.9990198225119601
867499,-0.9999766275080363,0.007473502930230044,9.090314314653843e-06
878935,0.9922547138053589,0.7324961586773591,0.9991235413733229
884770,-0.9937609511485117,0.3868913786092856,0.8563712009871892
890875,0.7367440633115432,0.47205510098390485,0.9958400806707055
895381,0.9986476515297242,0.26793962621351824,0.8818938394732223
900393,-0.0035430194443364705,-0.9839218500941841,0.9999863434828233
900941,0.41435162993690494,0.027262059324007826,0.0665547037530956
905399,0.9971949452125944,0.9877846712269953,0.9998492511223959
915058,-2.5857295553711608e-05,-0.5974867360045025,-0.9848018770596332
918341,0.09562504535465237,0.8779366689257391,0.9487630413262592
931313,0.019755072294873607,0.28623256379913004,0.2212686126758393
943851,-0.9086915217279308,0.9759942833573207,-0.6189494570343835
945748,-0.7011592968364415,0.4269114418014279,-0.0895349001349486
950094,-0.08191233667445695,0.6588750196855124,0.27965046129551546
961900,-0.9798649393864424,0.573144377029242,-0.9949165622944457
964751,0.14825169083197032,-0.7715330444109325,0.5429087282160887
968037,-0.11296151814237665,-0.0834882908970141,-0.19124371181817268
980783,-0.9955030591300672,-0.7690176519808599,0.7316459058032055
997382,0.9895828980925492,0.9999999999922251,0.9996967610268598
998701,0.94492276025175,-0.6118144729901994,-0.26272208609595143
1001759,0.016144516973489943,0.6877157362442782,0.9999987530391626
1005642,0.30143523668741473,-0.9977335446818106,-0.9962555131693424
1016604,-3.963581021853846e-05,0.975406208181057,-0.9987751397912269
1018426,-0.9998448367805516,0.024288679331838647,-0.004028703496219735
1036860,-0.004517441627459469,-0.0807900732810546,0.0035266430610953556
1037251,0.9947003894660637,0.7331290301760174,0.9982239296480188
1038324,-0.04397265534906286,-0.0834882908970141,-0.19124371181817268
1067031,0.9026267754273838,0.6506909706603754,0.9999892345398665
1074231,0.7844292213829287,0.9830293648985616,-0.003176533324446707
1084068,-0.7050190160837481,-0.6103957448250177,-0.9547311782729044
1087427,0.9999998662119687,0.023558126836321983,0.9999951201491056
1087433,0.9999992619007604,0.9950716299949579,0.8401166288028971
1094764,0.3982600142280294,0.06944758509355803,-0.21580300877215208
1103797,0.9998277962017721,-0.5223816893666663,0.9944625230648295
1104912,0.07955036660541834,0.623300992050466,0.9746594852154864
1106534,0.9999973739049718,0.018611973449936335,-0.847629782177325
1121697,-7.759356688771362e-07,0.4734993055956481,0.9862168444842746
1126365,0.9998455170006432,0.9860638624578084,-0.950005520356982
1138542,0.15702744890867415,0.06944758509355803,-0.21580300877215208
1141986,0.9991467098331075,-0.6407422199264798,-0.9763669526933236
1148370,0.044756911357233906,0.18525940751583997,0.00013560543629291544
1151237,-7.1871218133582784e-06,-0.3971094768860925,-0.996875728018344
1159284,0.6558039657724556,0.9986219705600461,0.953139491510351
1163946,-1.32106522905374e-05,0.25810006217175274,-0.999649658792483
1174701,-0.7868895300799791,-0.9336339066576395,-0.9946891343110221
1178260,0.03562217741912819,-0.038431195265737864,-0.2733357965323661
1195173,0.9999843321982984,0.0399639720936581,0.03179272443279033
1195374,0.9999576692584069,0.05686852723607953,-0.027479679862738072
1198464,0.999051108483379,0.3744878177579255,0.9284200109700503
1200068,-2.3957180857968804e-05,-0.2617708443372287,-0.9800362373705164
1201159,0.9999148336174316,-0.03142633137807782,0.9447508368493492
1202686,0.9377422393666688,-0.016821937088950897,-0.999870501784325
1209738,0.9998328434543367,0.8762139273816619,0.5935318425057018
1212513,-0.9999999991912811,0.0026954415800971208,-0.22924505993662006
1212822,-0.23132763718434243,-0.2668208888217393,-0.9565108306585687
1223704,-0.03001949092596266,-0.8942232976917138,-2.1605256732889123e-05
1225969,-0.4024601992169085,-0.9945088458622917,-0.9932950094990017
1229606,0.027876347107922268,0.9939823679730804,0.002167802879503247
1237143,-1.0135398186682163e-08,-0.9564760781150488,0.43560543537540536
1245838,-0.41126331968908536,0.06944758509355803,-0.21580300877215208
1267206,-4.583647449207376e-05,-0.0361858251227516,-0.4864246227349488
1276953,-0.998053274833364,0.9187744537657571,-0.9967651476541807
1277771,0.19852812344689957,0.24902084848447292,-0.3196839021567688
1299759,0.01626785128824328,-0.03846119353751766,0.7792826043282938
1309496,0.9999999504950104,-0.20492351654023414,0.9181031668322073
1323983,-0.0032789234138584796,0.3474748918313914,0.9999995183445906
1336998,0.9999964873243007,0.012339592456802965,0.572343573729599
1344243,-0.0023185900239038907,-0.9946249481573389,-0.2110113488374311
1351626,-0.6280165786717272,-0.8454142106393802,0.5333841429865962
1351783,-0.005155502170628046,0.06944758509355803,-0.21580300877215208
1352111,0.9999999064856465,0.9374959996675101,0.9965419400654157
1388523,0.912566435407784,0.46061717456354684,-0.4247624780719678
1392204,-0.7340268930848622,-0.8791473510467049,0.0004391880604417895
1407881,0.9992631738207125,-0.980627825523767,0.9997973315020009
1408932,-2.3362633460670723e-05,0.8841476882908131,-0.85568106615171
1409218,0.7700351272295771,0.10930240037045102,-0.046697531365868294
1421671,-0.020421241681472902,0.7079172975098124,0.862530223378138
1421774,0.9999999999999543,-0.9377178216052027,0.6513197096845229
1421937,-0.00013425197381709112,0.1191393232301029,-0.9882458835370929
1428465,-0.9999992169580887,-0.04273616524695056,0.08318380577009404
1428553,-0.9976980571331883,-0.997540913609055,-0.6494964715286922
1429022,0.4069107591035778,0.006045053804472386,-0.9853066960261531
1433917,-0.997703995455106,-0.24978633886519191,-2.3953044450135636e-05
1434425,-0.9999985767724062,0.028535636077301363,0.0320701809440151
1439445,0.9999991994559361,0.9537453245025113,0.9986916895348124
1442027,-5.7780392554581374e-06,0.9677195137962268,0.9999999915223872
1456153,-0.9999999229217703,0.11999096075846932,0.054089935414151094
1460174,0.9408737927104899,0.9991987545319313,0.24379411915177496
1460628,0.9999999999999947,0.4432410792268798,0.7337737311904612
1467522,-0.9996389796919882,-0.8602499405114085,-0.6228829838008998
1470340,-7.043475824277361e-10,-0.16018147971147986,0.0016566466099837507
1471683,0.9967636309597195,-0.32609868858907776,0.4511595273157945
1480015,0.00026147029862632715,0.9183964947074932,-0.07104123912909777
1482730,0.00020051124707397107,0.7570109189996556,0.9991689962606386
1484149,0.5253567936384711,0.8614899907900687,0.5628568748479968
1484792,0.9998787295402223,0.13442284292561357,0.9972319547939753
1487849,0.08794743759787288,0.9846904168680561,-0.998163662406019
1494503,-0.9999779689746741,-2.520765463625698e-07,-0.010438883867341861
1510363,0.9999985555344518,0.9756697214133978,-0.05160427891642526
1520929,-0.9999753454633612,-0.9998743935917723,-0.023763694504239586
1525137,0.7689871996424685,0.02072681372587637,-0.9351093500255809
1537497,-0.33721295594590417,0.6173827434165552,-0.9289117984754119
1547477,0.475116264997345,0.9984540043864287,-0.40973803653244567
1574848,-0.004130974816305968,-0.6180700165641656,-6.687363218765843e-05
1575184,4.465269237774452e-12,-0.46937844711373267,0.24991688855135882
1578597,5.087505409770349e-07,0.9936067592062775,0.9999999966620997
1584021,-0.9999996618121192,-0.12224396029522071,-0.21895639505565262
1589228,0.0069424950594278705,-0.8805937663453237,-0.9996512987246355
1598872,0.0229962837554299,0.0836273481576155,0.029734378030300296
1605483,0.996047170580269,0.7846717814076679,0.959950175523791
1606292,0.9237420841771081,0.9934305661964956,0.9997492478074543
1614622,-0.1631848927556003,0.9361655735970462,-0.010910891595062207
1623609,0.9993515390444481,-0.9232268404598067,0.9562730836658819
1629330,0.9999975116687727,0.9462523600568127,0.9999855267726334
1633173,0.7293879377969426,0.9914458389534526,0.9967899800191392
1633225,-0.9999772767330474,-0.8070367254433638,0.7017840619418128
1633933,0.9999782423971977,0.44837522215977155,0.994570513285685
1637487,-0.0719728771169311,-0.005671639216982321,-0.1420070711219678
1641060,0.9999810657010401,0.569237399600328,0.9990200000297857
1645724,-0.9688340472239072,0.9965594712885345,0.8537304717496731
1665516,0.9999999364539642,-0.1706671329190593,-0.003269530267451576
1672055,0.9958291019792158,-0.9995899985146842,0.9999973106037683
1673011,-0.9999446459018206,-0.04878326914326402,-0.002842315826080095
1687330,-0.0001732132349418696,-0.0023683222932809576,-0.0010734367016656656
1725833,-0.0027314779096358423,-0.2542899982769097,0.005516129131176131
1725853,0.5630808957414608,-0.15123550072561598,0.06589350093645341
1738415,0.9992499875201509,-0.9446707131415095,-0.0657169860208453
1750809,7.431412379809455e-10,-0.05149143231617928,-0.09195906638032804
1752371,2.0470573844463926e-07,0.5544492572135848,-0.9986556558572321
1752552,0.9882223366545779,0.9353046040663698,0.9988305414441482
1759087,0.99999856114057,-0.1258682365883368,0.9999890770242467
1762727,-0.9999997712749266,0.4449630934242404,0.9947994462482083
1769688,1.8607365387197006e-07,0.2411065216020216,0.9999264652304659
1774026,-0.9995806950525531,-0.04616874302414224,0.314212659346788
1785463,0.8626084393486224,0.9660257475372681,0.920214247856424
1807493,0.9896016783846222,-0.20432426156139022,-5.532279360920545e-06
1814061,-3.168214214483838e-07,-0.9942007359941469,-0.00045357129440840314
1827177,0.9999999284641268,0.9973988099424704,-0.9153660224141802
1827638,0.5488835761514819,-0.7852993708407707,-0.23323504680297763
1830541,0.02906397062929535,0.340565397271953,-0.909173887640507
1841832,-0.9993775343564237,-0.7822779697687566,-0.28674988119106265
1851403,-0.999999999793303,-0.9892596045101318,-0.9992486008010558
1855096,-0.7779736408453393,0.9968420675921236,-0.9458557200200187
1864390,0.28351046304736405,-0.5121767276823608,-0.13739300004593108
1887206,0.36866005752590963,0.15298086218521817,-0.997638309908444
1892360,0.9340272049267283,-0.60955457792657,0.9958075261549472
1892956,-0.9999484222592585,0.4168152895342757,0.9995647694138067
1898486,-0.9988762123072011,-0.9494563172971393,-0.3101419352934336
1907229,-0.7604769583294224,-7.140609425026123e-05,0.5099297065534844
1914841,0.12961028002604147,0.002600239404729123,-0.0034856944047945756
1925206,-0.9154645975404538,0.6553453417509953,0.9387667717369643
1928125,0.8984391824188959,0.09678315572147111,-0.7555530290846402
1931763,-0.9999967866926818,0.9808968141518809,-0.00017328189790070424
1956312,-0.9996171823264816,0.8739074037619464,-0.9998769208496867
1970257,-0.7731448278701009,0.8898195713148023,0.000684163917908523
1970756,-0.3102693080910895,0.2717435348363975,0.9538081148797799
1979461,0.9999999999769971,0.36180785458888387,-0.6466504578303993
1985338,0.9381758760810729,0.9587261289933353,0.9993045399282119
2001534,-0.9085248048891296,-0.19930678377271066,-0.9976645262229153
2023326,0.9467104934116735,-0.9817699773054759,-0.7948336019598906
2026910,-0.9999967573036037,-0.6028225130637931,-0.5816283042109016
2042095,0.6544785283380643,0.9734849712525876,0.9202545210132864
2046807,0.00011798897811716102,-0.0030501969205381924,0.7025039248624747
2049955,0.9992475806587268,-0.2323483295005241,-0.8244921607156788
2058119,0.00032930258538571626,0.5542081172968699,-0.007445452636622061
2062696,-0.9997028700394004,0.40756429386576243,-0.5150847888560737
2074737,5.584558216709791e-07,-0.0054544261430829345,-0.320267606635047
2093695,-0.9835123281590479,0.9297830887506089,0.9991252456718247
2111361,0.9795238276782449,0.9985603003602601,0.8238649649729096
2115503,-0.7178406841515953,0.5745537578825405,-0.9809701741197927
2123469,0.9345462164082866,0.5810090399786262,0.9373552315323761
2124182,0.9999996635379987,0.9930053217708197,-0.9461508056792649
2130640,-0.025979927670648526,0.7418085102965394,-0.4931058965887266
2134475,6.105482491813774e-07,0.01584607484777653,-0.9569622285467203
2135871,-2.441234410041934e-07,0.9999620636179352,0.9890260939932026
2139562,0.9402165962642834,0.10755814408833095,0.9999964190273644
2143730,0.998413655510177,-0.6304196284125255,0.0687725748919605
2145207,-0.9999781736621844,0.9933888324488572,-0.7388145695297339
2166428,-0.005378479704821498,-0.0009953599361389703,-0.1513431141341272
2175930,-0.5831059048761291,-0.15956909199726083,0.9796697385923864
2178509,0.9999999999051618,0.5330124998651554,-7.62655702154437e-05
2182851,0.9999999999371247,0.7234395512576612,0.9096152408433175
2188919,0.999999989812421,0.8548134285475427,0.999516694847069
2188976,0.9999999736165665,0.8548134285475427,0.999516694847069
2198399,0.9999999999951862,0.7994525939032752,0.21307480968221185
2203283,0.9999956576396056,-0.8485430569172575,0.6345098161471787
2209751,0.9999999999999967,0.9936861228539602,0.9999999519849657
2221057,-0.005168392976810611,0.025572755895142078,-0.9984883766748303
2234256,0.48718577529714036,0.012460907533414622,0.964316736815764
2236226,0.0002595122106801758,0.9592797999369329,0.999990523018789
2244652,2.9862976676100375e-08,-0.17763330064966534,-0.0009932621374981535
2257205,0.9999999760430963,0.6320863585339419,0.8680250225598262
2279254,1.9177638649397046e-06,-1.8392499365004114e-06,-0.28145325438107865
2298930,-0.9994825966647276,-0.3632226398116244,-0.015826596886415835
2299196,0.9999999550735509,0.9995897916215253,0.9998160293222675
2310765,-0.9845417802947953,0.9996354643537771,0.8555906976874762
2311428,0.9693443627246623,-0.9883381408168698,-0.8626951443373007
2314849,0.9999999596501703,0.6924019847821717,0.20449314275988031
2315086,0.989793220576166,0.8527670731334015,0.9867239699526309
2340335,-0.9974731247437845,0.9900394488857235,0.9997142741678352
2366182,0.9999999955717312,-0.05531932017864768,-0.9970963224853966
2371394,0.9999984482226573,-0.009438779806431815,-0.7551780726082558
2374361,2.3698245908331008e-14,0.01924069926481741,0.9256988921314563
2404647,-0.999997863067715,-0.9922686333864376,-0.999944012801788
2412158,-0.9999731209990684,-0.9081374507073748,-0.8301394535845424
2432104,0.9999999999999977,0.7582150894922052,0.994732417602567
2460904,8.889354877802406e-05,0.9584206801667181,0.999995855950207
2468125,0.9999999965745139,-0.33721869188606923,0.989064603544766
2478558,-0.9560747507243247,-0.9848503705187479,-0.9101105478321188
2483759,0.9772610312181468,-0.5614127104352474,0.999993983381887
2486953,0.4609035938552938,0.17160493269456276,-0.9989021725730796
2518781,0.9999947198408549,0.4871273964259628,0.9700291030062999
2538807,-0.9964782965811867,-0.51232415184085,0.05887959313637148
2558763,-9.684921250658154e-06,-0.999626956837851,-0.9999754670066013
2559297,0.0923308910506869,-0.3467400122501169,0.999569047990218
2562034,0.9999704241927827,-0.00016545008037204155,-0.6084321561291411
2564006,-0.000581687171803141,0.9963383455505712,0.9907596547396179
2578122,0.9999999999989639,-0.09658422252000991,0.48264809290557337
2592518,-0.9998181912634884,-0.9374384015471463,-0.9227183352725193
2620371,0.9996493941554878,0.9955499358783915,0.8750158600500196
2620499,-0.009875837260150412,-0.17036252986744324,-0.9214666856073689
2636716,0.08334398711505236,0.0012267559731572591,0.016691594929543228
2658295,0.0021567582610721742,-0.2462907999820958,-0.00010503042120065479
2677273,-0.3863810701597417,0.03383428069023347,-0.16730344955059487
2683857,-0.9999974697820131,0.010995057368729695,-0.993288642322522
2694526,0.95455652707876,0.4575503096017616,0.9966945785236317
2702606,0.006247679683541355,0.999889975514496,0.0036864118268986994
2709883,0.21954536473136255,0.003966143493512202,0.9257599846759708
2736358,0.9350247589479005,-0.5735183493555093,-0.8989577686015591
2738331,0.007576404261832702,-0.018272124954632894,8.259439319036153e-06
2739477,-0.9999995678497626,0.8485011349015177,-0.9958931176357073
2783251,-0.8546188867868157,-0.10353703245934615,0.0006850145168249366
2802418,-0.9564848784867045,0.6496644100585529,0.15471365535647225
2825966,0.9994444398878338,0.9347390905451542,0.7172032013628116
2890120,0.9987699647672066,-0.33147209517159915,0.9548757696182464
2910159,0.9000907822836816,0.055401104222113216,0.00024511062154773336
2912402,-0.9959458141374778,0.8977319223614452,0.9994234296885504
2935400,0.5002753294313731,0.20089529573057757,0.43895728307841075
2936884,0.6749895949411201,0.10930240037045102,-0.046697531365868294
2939849,0.36538221126464826,0.06944758509355803,-0.21580300877215208
2949280,-0.9999793213928254,-0.8167293424302932,-0.000407233172056344
2950592,-0.9209221575918805,-0.962210389098071,-0.9963551401512908
2965433,8.915972033413196e-06,-0.8467391925975344,-0.8467275846949351
